Review Text,Review Title,ReviewRating,Review Stars
"I made it a point to see if Cheers helped with my hangovers the day it arrived. Amazingly, I woke up and immediately felt it had made an impact. The typical bad symptoms were less severe all around. Definitely worth it if you’re someone who can’t have a mild (or terrible) hangover get in the way of what you have to do the day after.",Worth it for me,no rating,5.0 out of 5 stars
Didn’t work,Unfortunately do not work as promised,no rating,2.0 out of 5 stars
"I don't get hangovers too often, but I get horrible insomnia after drinking. I ordered this on a whim in the middle of the night one night when I couldn't sleep and WOW it works! I slept like a baby without waking up in the middle of the night and woke up feeling great. I highly recommend! They are easy to take, tasteless capsules. I keep them in my nightstand drawer!",Sleeping like a baby after drink - no more waking up when the wine leaves my bloodstream!,no rating,5.0 out of 5 stars
Absolutely massive horse pills. And they don’t tell you that a dose is three of them. Pricey and you better not have a gag reflex! I requested a refund and they DID honor the guarantee and refund my money,Pass on these ginormous capsules,no rating,3.0 out of 5 stars
"It doesn’t work at all, period",IT DOES NOT WORK,no rating,1.0 out of 5 stars
Totally recommend this product. I used to get sick and had a whole day hangover whenever I mixed drinks. Now I get less of a hangover and I don’t get sick.,Helps me with alcohol poisoning,no rating,4.0 out of 5 stars
I won't be drinking unless I have this on my bedside ever again!  I am mother flipping amazed.,Never Again!,no rating,5.0 out of 5 stars
"This stuff is amazing! I noticed a huge difference the next morning after a long day of wine tasting. I drank a big glass of water and took 2 pills of thrive before bed, woke up feeling much more rested and way less of a headache. Love this product.",Yes!,no rating,5.0 out of 5 stars
"Bought this for the holidays and my husband and I both were shocked at how well it works! We had a few holiday get-togethers and Thrive left us feeling zero effects of alcohol the next day, when we'd normally feel ""off"" and tired.",Its Like I Never Drank Anything!,no rating,5.0 out of 5 stars
"So happy with this product! It was recommended to me by my sister, and I was skeptical, but it works! Now that I’m 50, I get hangovers from two drinks! After taking Cheers, no more hangovers! Thank you, Cheers!!",It works!!!,no rating,5.0 out of 5 stars
Works great.,Works great,no rating,5.0 out of 5 stars
"Initially skeptical about how well this product would work, I am now a believer in what Thrive is able to accomplish. Obviously if you completely over do it on a night of drinking I don't think much save can you from the hangover to come. However if you want to be a functional human being the next day after a night out of moderate drinking, Thrive does the trick.",Works as advertised,no rating,5.0 out of 5 stars
"This works! As others have mentioned, you still feel like you had some drinks, but I get terrible hangovers and this has saved me. Make sure you drink a lot of water too! :)",It works,no rating,5.0 out of 5 stars
"Absolutely love this product. Was very skeptical at first, but my partner and I tried it and both have had great experiences on it. Love the discount price as well with a subscription.",Great product!,no rating,5.0 out of 5 stars
It really does what it says it does. I’ve recommended this to all my family and friends. I feel great the next morning after a night of cocktails. It really does work at relieving the symptoms of hangover.,It Works!,no rating,5.0 out of 5 stars
this is a must have for any type of night out! it helps me feel 100 percent the next day.  over thanksgiving my whole family asked to try it everyone felt a lot better than they usually do after nights of moderate drinking! Would highly reccomend!,must have!,no rating,5.0 out of 5 stars
like what does this stuff even do/? what a waste,waste,no rating,1.0 out of 5 stars
I'll be a repeat customer for sure. I didn't have a single hangover on a week-long vacation.,Worked for me on a day-drinking vacation,no rating,5.0 out of 5 stars
"I wasn't sure what to expect, but can say there was no headache after a night of drinking champagne and red wine. Plus, it's all just really good for you stuff, so you can't lose.",This actually works,no rating,5.0 out of 5 stars
total waste of money,what a joke. it’s a scam,One person found this helpful,1.0 out of 5 stars
It works very well.  I tried it last night and was pleased with the way I woke up with a busy work day ahead.  Ive recommended it to everyone I know.,Pretty solid!,no rating,5.0 out of 5 stars
It really disrupted my sleep and rather than helped a hangover it made me feel semi-energized with a hangover...,Save your money.,no rating,2.0 out of 5 stars
It doesn’t work at all. I feel just as bad as I would had I not taken these pills.,Don’t waste your money,no rating,1.0 out of 5 stars
I saw this on shark tank and decided to order a bottle as a preventative for a wedding in knowing There would be heavy drinking and I couldn't be more satisfied!!!! I have bought a second bottle  And definitely recommend to my fellow moms and non moms to fear the inevitable hangover. I say this out of pure astonishment. I think it makes going out way easier knowing you will not be worthless the next day!,It's like a miracle. Seriously! 🙏,no rating,5.0 out of 5 stars
I'll stick with ibuprofen.  I gave this multiple tries and it did not deliver as promise.,I wanted this to be better.,no rating,1.0 out of 5 stars
This was a lifesaver through the holidays!!!  I ordered this in the beginning of December knowing we’d have a lot of get togethers.  I definitely noticed a difference the following morning when I took 2 or 3 of these before I went to bed.,Stocking Stuffer for next year!!!,no rating,5.0 out of 5 stars
